date,method,n_synth_series,prefer_stress,ranking,port_ret,predicted_regime,vol_bucket,bucket
2017-12-29,mixed,5,True,stress,-0.0024530716820396225,0,low,calm
2018-01-01,mixed,5,True,stress,-0.00023235117994017333,0,low,calm
2018-01-02,mixed,5,True,stress,0.010431384305250592,0,low,calm
2018-01-03,mixed,5,True,stress,0.003937544798873852,0,low,calm
2018-01-04,mixed,5,True,stress,0.005005752054251617,0,low,calm
2018-01-05,mixed,5,True,stress,0.004916882747880908,0,low,calm
2018-01-08,mixed,5,True,stress,0.0028316131106730434,0,low,calm
2018-01-09,mixed,5,True,stress,-0.0005800631212300137,0,low,calm
2018-01-10,mixed,5,True,stress,-0.0025724859249591104,0,low,calm
2018-01-11,mixed,5,True,stress,0.008217777177830343,0,low,calm
2018-01-12,mixed,5,True,stress,0.005845897188963986,0,low,calm
2018-01-15,mixed,5,True,stress,0.0015735385539753805,0,low,calm
2018-01-16,mixed,5,True,stress,-0.00422442517737277,0,low,calm
2018-01-17,mixed,5,True,stress,0.00623926316954425,0,low,calm
2018-01-18,mixed,5,True,stress,-0.0017182718102900008,0,low,calm
2018-01-19,mixed,5,True,stress,0.008093363715911095,0,low,calm
2018-01-22,mixed,5,True,stress,0.0053625817021885555,0,low,calm
2018-01-23,mixed,5,True,stress,0.006171097399474376,0,low,calm
2017-11-01,regime,20,True,stress,-0.001196416125236769,0,low,calm
2017-11-02,regime,20,True,stress,0.0019502710882206395,0,low,calm
2017-11-03,regime,20,True,stress,0.00086208787732785,0,low,calm
2017-11-06,regime,20,True,stress,0.0030541744603640995,0,low,calm
2017-11-07,regime,20,True,stress,-0.0033091006257705818,0,low,calm
2017-11-08,regime,20,True,stress,0.002116327267346239,0,low,calm
2017-11-09,regime,20,True,stress,-0.0031833686824695928,0,low,calm
2017-11-10,regime,20,True,stress,0.00032404099380322075,0,low,calm
2017-11-13,regime,20,True,stress,0.0016069221973256116,0,low,calm
2017-11-14,regime,20,True,stress,-0.0015415571011942182,0,low,calm
2017-11-15,regime,20,True,stress,-0.005866410296842683,0,low,calm
2017-11-16,regime,20,True,stress,0.01061504398005246,0,low,calm
2017-11-17,regime,20,True,stress,0.0008620249331868877,0,low,calm
2017-11-20,regime,20,True,stress,0.002687377746102457,0,low,calm
2017-11-21,regime,20,True,stress,0.007190019910087206,0,low,calm
2017-11-22,regime,20,True,stress,-0.0010109204480866062,0,low,calm
2017-11-23,regime,20,True,stress,-1.948053807055128e-10,0,low,calm
2017-11-24,regime,20,True,stress,0.0016276103463899701,0,low,calm
2017-11-27,regime,20,True,stress,-0.0027815835425247567,0,low,calm
2017-11-28,regime,20,True,stress,0.009392189823112426,0,low,calm
2017-11-29,regime,20,True,stress,0.002019447808030048,0,low,calm
2017-11-30,regime,20,True,stress,0.004855761872588989,0,low,calm
2017-12-01,regime,20,True,stress,-0.002131896532572192,0,low,calm
2017-12-04,regime,20,True,stress,-0.0016847460647157937,0,low,calm
2017-12-05,regime,20,True,stress,-0.007403499524936187,0,low,calm
2017-12-06,regime,20,True,stress,-0.002621624937662991,0,low,calm
